Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
2,connor Mcinnis,3.0,4.0,2.0,14.0,0.143,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,5.0,Home
23,eli Olszowka,2.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Home
15,josh Pugh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
3,barry Applewhite,3.0,7.0,0.0,12.0,0.583,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.5,Visitor
1,jackson Corcoran,3.0,10.0,3.0,26.0,0.269,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,10.5,Visitor
18,owen Knezevich,3.0,8.0,4.0,16.0,0.25,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,Visitor
8,kaden Kornaus,3.0,7.0,5.0,23.0,0.087,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,8.0,Visitor
6,kade Nelson,3.0,3.0,2.0,10.0,0.1,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,Visitor
20,michael Whitney,3.0,1.0,2.0,9.0,-0.111,33.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,Visitor
5,ryan Conway,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Visitor
22,bennett Kornaus,1.0,1.0,0.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Visitor
16,boston Peck,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
15,jack Perhach,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Visitor
17,john Stube,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
