Team,Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Opponent
SUNY Potsdam,10,luis Granados,3.0,2.0,0.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Manhattanville
SUNY Potsdam,15,jake Rothluebbers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
SUNY Potsdam,4,nash Torres,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,Manhattanville
Nazareth,6,alex Bertino,3.0,8.0,4.0,17.0,0.235,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,Manhattanville
Nazareth,14,andrew Bodensteiner,2.0,3.0,2.0,5.0,0.2,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,Manhattanville
Nazareth,8,anthony Caimano,3.0,5.0,2.0,7.0,0.429,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,Manhattanville
Nazareth,13,jonathon Jackson,2.0,3.0,0.0,4.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,12,josh Weaver,3.0,5.0,1.0,7.0,0.571,21.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Manhattanville
Nazareth,4,owen Wickens,3.0,9.0,1.0,10.0,0.8,14.0,6.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,Manhattanville
Nazareth,7,jackson Camblin,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,17,tristan Henderson,2.0,3.0,1.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,11,tyler Manchester,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,2,jack Martin,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,16,jake O'sullivan,1.0,2.0,1.0,4.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,10,joe Seliger,2.0,2.0,1.0,3.0,0.333,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,1,gavin Sweet,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,5,pedro Barros machado,3.0,1.0,1.0,3.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,3,jacob Fletcher,3.0,1.0,2.0,4.0,-0.25,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,Manhattanville
Nazareth,13,joe Gandarillas,3.0,2.0,3.0,10.0,-0.1,1.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,Manhattanville
Nazareth,11,idris Idris,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,2,wilton Martinez,3.0,6.0,2.0,18.0,0.222,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,Manhattanville
Nazareth,8,emil Morban medrano,3.0,5.0,3.0,12.0,0.167,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,0.0,Manhattanville
Nazareth,10,luis Granados,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Manhattanville
Nazareth,15,jake Rothluebbers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manhattanville
Nazareth,4,nash Torres,3.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Manhattanville
Emerson,10,ramsis De los santos,3.0,4.0,1.0,9.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Emmanuel (MA)
Emerson,3,ben Dorsey,3.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,12,theo Hackett,3.0,12.0,4.0,26.0,0.308,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,15,liam Higgins,2.0,0.0,1.0,2.0,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,24,luke Roehm,3.0,2.0,0.0,8.0,0.25,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,Emmanuel (MA)
Emerson,18,bayden Slavik,3.0,3.0,0.0,5.0,0.6,21.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,Emmanuel (MA)
Emerson,6,bryson Beck,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,5,chase Fagen,3.0,2.0,4.0,11.0,-0.182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Emmanuel (MA)
Emerson,13,riley Goldman,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,9,jack Meissner,1.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Emmanuel (MA)
Emerson,9,jyles Amirault,3.0,3.0,2.0,7.0,0.143,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Emmanuel (MA)
Emerson,17,louis Da silva,3.0,7.0,1.0,9.0,0.667,0.0,2.0,2.0,1.0,3.0,0.0,1.0,4.0,0.0,Emmanuel (MA)
Emerson,12,trey Guest,3.0,7.0,2.0,14.0,0.357,1.0,1.0,6.0,1.0,5.0,0.0,0.0,1.0,0.0,Emmanuel (MA)
Emerson,6,aiden Mcgowan,3.0,2.0,0.0,3.0,0.667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,Emmanuel (MA)
Emerson,20,quincy Moore,3.0,3.0,0.0,5.0,0.6,29.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,22,michael Shelley,3.0,11.0,5.0,21.0,0.286,0.0,2.0,2.0,0.0,7.0,2.0,1.0,1.0,0.0,Emmanuel (MA)
Emerson,10,leonard Kim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,8,rob Moore,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,1,nick Sciabica,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Emerson,14,thor Yingling,2.0,4.0,0.0,6.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
Neumann,4,dan Barckholtz,3.0,2.0,0.0,5.0,0.4,19.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,Marymount (VA)
Neumann,31,veryl Burns,3.0,7.0,3.0,18.0,0.222,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,Marymount (VA)
Neumann,3,trey Edmonds,3.0,10.0,3.0,18.0,0.389,1.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,7,victor John,3.0,2.0,3.0,11.0,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,17,christian Johnson,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,11,jp Perdomo,3.0,6.0,6.0,22.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,1,brandon Baskerville,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,2,christian Demarco,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,33,mason Fleisher,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,9,isaiah Raye-ryan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,28,mason Moore,1.0,3.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,16,luke Morris,3.0,10.0,1.0,17.0,0.529,2.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,Marymount (VA)
Neumann,5,diego Pena,3.0,4.0,0.0,6.0,0.667,24.0,2.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,Marymount (VA)
Neumann,6,jonathan Pickering,3.0,9.0,2.0,22.0,0.318,1.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,19,john Quinlan,3.0,3.0,2.0,9.0,0.111,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,Marymount (VA)
Neumann,30,will Wright,3.0,4.0,2.0,11.0,0.182,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Marymount (VA)
Neumann,11,nickolas Blose,3.0,3.0,1.0,4.0,0.5,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,Marymount (VA)
Neumann,3,evan Cao,2.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,7,darvin Guan,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marymount (VA)
Neumann,17,gavin Poe,2.0,3.0,1.0,7.0,0.286,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,Marymount (VA)
Hiram,17,matthew Albano,3.0,3.0,1.0,10.0,0.2,24.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,Arcadia
Hiram,14,colin Brooks,3.0,5.0,2.0,14.0,0.214,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Arcadia
Hiram,3,jackson Deubner,3.0,3.0,4.0,14.0,-0.071,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,Arcadia
Hiram,10,kyle Martini,3.0,9.0,3.0,22.0,0.273,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,Arcadia
Hiram,15,garrett Scheidegger,3.0,6.0,5.0,17.0,0.059,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,Arcadia
Hiram,9,connor Tilton,3.0,4.0,2.0,12.0,0.167,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Arcadia
