Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
17,matthew Albano,3.0,2.0,1.0,5.0,0.2,41.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Hiram
14,colin Brooks,3.0,5.0,3.0,16.0,0.125,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,6.0,Hiram
3,jackson Deubner,3.0,12.0,3.0,24.0,0.375,0.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,13.0,Hiram
10,kyle Martini,3.0,12.0,2.0,24.0,0.417,1.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,14.0,Hiram
15,garrett Scheidegger,3.0,4.0,2.0,11.0,0.182,0.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,6.0,Hiram
9,connor Tilton,3.0,10.0,2.0,17.0,0.471,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,Hiram
5,brian Friedt,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hiram
12,mitchell Ledbetter,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hiram
7,jarod Leynes,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Hiram
17,rocco Marino,3.0,5.0,3.0,12.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Saint Vincent
18,shawn Mcswiggen,3.0,11.0,3.0,24.0,0.333,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,12.0,Saint Vincent
12,matthew Minkin,3.0,4.0,0.0,15.0,0.267,2.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,6.0,Saint Vincent
6,zachary Mumpower,3.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,Saint Vincent
3,zach Wyant,3.0,0.0,1.0,7.0,-0.143,33.0,0.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,Saint Vincent
21,zebadiah Wyant,3.0,12.0,6.0,27.0,0.222,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,Saint Vincent
4,josh Havrilla,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint Vincent
22,matthew Klasnic,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Saint Vincent
5,stephen Laun,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint Vincent
21,elliot De la torre,3.0,2.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,Stevenson
2,tim Flanagan,3.0,15.0,4.0,30.0,0.367,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,15.0,Stevenson
7,justin Novoa,3.0,1.0,0.0,1.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Stevenson
18,aidan O'brien,3.0,3.0,4.0,9.0,-0.111,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,Stevenson
13,anthony Pezzino,3.0,7.0,3.0,13.0,0.308,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,Stevenson
5,ryan Thenell,3.0,8.0,5.0,24.0,0.125,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,Stevenson
11,adam Derubertis,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,Stevenson
1,micah Ernest,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stevenson
10,brian Farrell,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stevenson
4,doug Hines,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Stevenson
6,tanner Laukhuff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stevenson
8,ryan Espinoza,3.0,1.0,5.0,14.0,-0.286,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,MIT
12,nicholas Gustafson,3.0,17.0,2.0,23.0,0.652,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,MIT
23,phillip Johnson,3.0,11.0,2.0,16.0,0.563,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,MIT
9,grant Oh,3.0,3.0,3.0,11.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,MIT
22,michael Rini,3.0,5.0,1.0,9.0,0.444,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,9.0,MIT
24,max Turner,3.0,1.0,0.0,2.0,0.5,19.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,MIT
13,jay Goettman,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
11,riley Oh,3.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,MIT
5,matthew Pierre-louis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
19,ben Volokh,3.0,5.0,2.0,11.0,0.273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,MIT
16,kevin Windisch,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,MIT
18,landon Brinkley,3.0,10.0,2.0,21.0,0.381,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,Va. Wesleyan
16,carlyle Campbell,3.0,4.0,1.0,7.0,0.429,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Va. Wesleyan
4,albie Duvall,3.0,3.0,0.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Va. Wesleyan
7,beckham Rombaoa,3.0,0.0,0.0,1.0,0.0,19.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
10,matthew Sheppard,3.0,9.0,5.0,27.0,0.148,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,10.0,Va. Wesleyan
2,jamarhe Wills,3.0,4.0,6.0,21.0,-0.095,1.0,0.0,6.0,1.0,2.0,0.0,2.0,0.0,0.0,5.0,Va. Wesleyan
14,patrick Gresham,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
9,siah Hall,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
17,logan Mcconnell,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
12,harrison Merrill,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,Va. Wesleyan
1,nicholas Samonte,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
10,ben Childers,3.0,7.0,1.0,15.0,0.4,0.0,1.0,4.0,0.0,1.0,0.0,4.0,2.0,0.0,10.0,East. Mennonite
5,nate Mcghee,3.0,12.0,0.0,16.0,0.75,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,East. Mennonite
15,jose Melendez,3.0,2.0,0.0,5.0,0.4,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,East. Mennonite
12,tyler Oaks,3.0,1.0,1.0,2.0,0.0,35.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,East. Mennonite
13,walter Spurlock,3.0,7.0,0.0,14.0,0.5,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,7.5,East. Mennonite
11,david Ward,3.0,11.0,4.0,30.0,0.233,0.0,2.0,3.0,0.0,2.0,0.0,5.0,1.0,0.0,15.5,East. Mennonite
20,aj Bagby,1.0,2.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,East. Mennonite
2,rey De la cruz,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,East. Mennonite
19,pierce Donnelly,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
4,jamaury Starks,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
6,nicolai Bell,3.0,5.0,1.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,Wentworth
9,sam Etter,3.0,4.0,3.0,9.0,0.111,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,Wentworth
12,conner Foxwell,3.0,6.0,2.0,9.0,0.444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,Wentworth
11,jacob Labouliere,3.0,14.0,0.0,17.0,0.824,1.0,1.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,16.0,Wentworth
13,josh Milke,3.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5,Wentworth
21,jacob Waga,3.0,7.0,3.0,16.0,0.25,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,9.5,Wentworth
10,mason Andrade,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Wentworth
3,mekhi Burns,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Wentworth
1,tyler Jack,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Wentworth
17,anthony Krzykowski,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wentworth
24,ryan Roller,3.0,2.0,1.0,3.0,0.333,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Wentworth
12,gavin Emenaker,3.0,0.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,Endicott
17,aidan Iacovelli,3.0,9.0,5.0,22.0,0.182,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,9.5,Endicott
21,corey Klass jr.,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Endicott
7,mason Mallory,2.0,1.0,4.0,8.0,-0.375,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Endicott
19,avery Tyson,3.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.5,Endicott
15,dean Warner,3.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,5.5,Endicott
2,dan Battista,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Endicott
3,adin Jepsky,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Endicott
13,jake Laborde,2.0,8.0,4.0,14.0,0.286,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,Endicott
10,vance Mallory,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Endicott
22,logan Pohl,3.0,3.0,1.0,5.0,0.4,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,Endicott
14,matty Tiernan,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Endicott
18,cody Boyer,2.0,0.0,1.0,3.0,-0.333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,Elizabethtown
4,mason Boyer,3.0,7.0,2.0,17.0,0.294,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,Elizabethtown
3,nick Chapman,3.0,6.0,1.0,13.0,0.385,0.0,3.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,9.0,Elizabethtown
2,nate Seeger,1.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Elizabethtown
23,logan Smith,3.0,8.0,3.0,20.0,0.25,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,9.5,Elizabethtown
12,trey Weedon,1.0,0.0,1.0,2.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elizabethtown
17,tyler Finch,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Elizabethtown
13,dustin Hagin,2.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,Elizabethtown
10,dylan Holland,3.0,1.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Elizabethtown
15,alan Lisman,3.0,3.0,1.0,5.0,0.4,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,Elizabethtown
21,ben Robbins,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Elizabethtown
1,ethan Scott,2.0,2.0,1.0,7.0,0.143,12.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,Elizabethtown
8,ryan Koontz,3.0,2.0,6.0,14.0,-0.286,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,Wilson
9,jacob Mccoy,3.0,3.0,4.0,10.0,-0.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.5,Wilson
6,vincent Natale,3.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,Wilson
11,demetrius Simmons,3.0,1.0,1.0,3.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5,Wilson
13,andrew Sviben,3.0,7.0,7.0,31.0,0.0,6.0,1.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,8.5,Wilson
12,xavier Webber,3.0,4.0,4.0,22.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,4.5,Wilson
10,saria Alshaikhali,3.0,4.0,4.0,12.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,Wilson
2,camden Sterner,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,Wilson
7,wyatt Tribett,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilson
1,daniel Easly,5.0,11.0,6.0,31.0,0.161,0.0,1.0,4.0,1.0,9.0,1.0,3.0,0.0,0.0,14.5,Penn St.-Behrend
8,logan Hering,5.0,3.0,2.0,12.0,0.083,0.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,4.0,Penn St.-Behrend
3,alex Jackson,5.0,5.0,1.0,9.0,0.444,34.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,6.5,Penn St.-Behrend
18,lewis Rhodes,5.0,3.0,0.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,6.5,Penn St.-Behrend
5,cameron Schleicher,1.0,0.0,1.0,3.0,-0.333,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Penn St.-Behrend
17,owen Wienczkowski,5.0,9.0,3.0,18.0,0.333,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,12.5,Penn St.-Behrend
2,joshua Elegeer,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,Penn St.-Behrend
12,kyle Hoffman,5.0,5.0,0.0,12.0,0.417,0.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,7.5,Penn St.-Behrend
20,luke Mumpower,5.0,0.0,1.0,1.0,-1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,Penn St.-Behrend
10,kevin Skweres,4.0,7.0,4.0,15.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.5,Penn St.-Behrend
2,nick Irelan,5.0,20.0,7.0,35.0,0.371,0.0,1.0,5.0,0.0,11.0,0.0,1.0,2.0,0.0,21.5,Baldwin Wallace
15,carson Junker,4.0,1.0,0.0,2.0,0.5,38.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.5,Baldwin Wallace
16,marquis Kelly,4.0,11.0,9.0,32.0,0.063,1.0,0.0,5.0,3.0,9.0,0.0,2.0,0.0,0.0,12.0,Baldwin Wallace
6,nick Mazzone,4.0,9.0,8.0,28.0,0.036,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,9.5,Baldwin Wallace
14,chris Uzor,5.0,4.0,1.0,9.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.5,Baldwin Wallace
12,colby Whiteside,3.0,3.0,1.0,9.0,0.222,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,Baldwin Wallace
1,michael Beard,2.0,1.0,0.0,8.0,0.125,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,Baldwin Wallace
10,michael Devlin,2.0,4.0,2.0,10.0,0.2,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,Baldwin Wallace
4,brandon Long,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Baldwin Wallace
18,michael Mihalov,2.0,1.0,0.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Baldwin Wallace
5,carson Owens,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baldwin Wallace
3,payton Reed,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,Baldwin Wallace
23,jack Sullenberger,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Baldwin Wallace
9,eddie Djatcha,3.0,7.0,1.0,9.0,0.667,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,Regis (MA)
18,thomas Mccarthy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Regis (MA)
17,john Nangle,3.0,5.0,2.0,10.0,0.3,0.0,4.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,11.0,Regis (MA)
20,charlie Nguyen,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Regis (MA)
15,brandon Valdes,1.0,5.0,1.0,9.0,0.444,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,Regis (MA)
21,grant Wojcik,1.0,1.0,0.0,1.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Regis (MA)
5,jay Bodhidatta,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Regis (MA)
7,tyrell Bucasas,1.0,3.0,0.0,4.0,0.75,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Regis (MA)
4,robert Burch,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,Regis (MA)
