Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
16,kian Silva,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sarah Lawrence
7,chase Bolden,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarah Lawrence
15,jason Ciron,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,Sarah Lawrence
11,nicholas Fajardo,3.0,1.0,2.0,5.0,-0.2,20.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,Sarah Lawrence
5,lukas Gates,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarah Lawrence
9,jackson Perhaes,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sarah Lawrence
20,jiaian Flanders,3.0,5.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,Brooklyn
6,alvaro Gonzalez,4.0,3.0,6.0,13.0,-0.231,0.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,5.5,Brooklyn
12,david Lema,4.0,1.0,0.0,1.0,1.0,33.0,5.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,Brooklyn
15,jason Lin,4.0,8.0,5.0,17.0,0.176,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,9.5,Brooklyn
19,eddie Lu,4.0,2.0,0.0,5.0,0.4,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Brooklyn
17,aaron Siu,4.0,16.0,6.0,32.0,0.313,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,17.0,Brooklyn
9,dion Csikortos,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
8,wai Lin,1.0,0.0,1.0,5.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brooklyn
21,jaden Mcbryde,3.0,2.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Brooklyn
16,tommy Min,4.0,2.0,2.0,7.0,0.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,Brooklyn
10,omar Shawki,2.0,3.0,5.0,9.0,-0.222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Brooklyn
11,rich Alvarez,3.0,1.0,0.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.5,King's (PA)
17,greg Bousquet,3.0,5.0,0.0,8.0,0.625,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,5.5,King's (PA)
21,logan Dougherty,3.0,6.0,1.0,9.0,0.556,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,King's (PA)
22,gavin Gilhool,3.0,3.0,0.0,4.0,0.75,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,8.5,King's (PA)
20,nick Greenawalt,3.0,6.0,0.0,13.0,0.462,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,9.5,King's (PA)
19,ben Maskiell,3.0,3.0,0.0,3.0,1.0,15.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,4.5,King's (PA)
14,logan Aikens,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,King's (PA)
4,andrew Bafuma,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
10,mike Bizzoco,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
2,david Hernandez,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
9,aidan Kraus,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,King's (PA)
13,declan Larson,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
1,alex Martelacci,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,King's (PA)
8,robert Oppedisano,1.0,2.0,0.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,King's (PA)
7,derek Perkins,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
11,paul Brown,3.0,0.0,2.0,3.0,-0.667,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,Valley Forge
3,clay Confer,3.0,3.0,1.0,8.0,0.25,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,Valley Forge
14,aaron Del valle,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Valley Forge
12,toby Harris,3.0,4.0,4.0,12.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,Valley Forge
7,nathan Whisman,3.0,1.0,4.0,11.0,-0.273,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Valley Forge
9,tyler Younger,3.0,4.0,8.0,17.0,-0.235,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,Valley Forge
20,chris Brown,2.0,0.0,2.0,2.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
6,joel Cordero,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
4,ethan Fagan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
8,aaron Heffner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
5,jordan Kieffer,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
13,isaiah Reece,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Valley Forge
3,barry Applewhite,2.0,1.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,St. Norbert
1,jackson Corcoran,3.0,2.0,1.0,10.0,0.1,0.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,3.5,St. Norbert
18,owen Knezevich,3.0,4.0,8.0,23.0,-0.174,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,St. Norbert
8,kaden Kornaus,3.0,12.0,6.0,21.0,0.286,1.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,12.5,St. Norbert
6,kade Nelson,3.0,2.0,0.0,10.0,0.2,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,St. Norbert
20,michael Whitney,3.0,1.0,1.0,11.0,0.0,27.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,3.5,St. Norbert
5,ryan Conway,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,St. Norbert
23,logan Crowther,3.0,2.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.5,St. Norbert
21,ethan Grassl,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,St. Norbert
22,bennett Kornaus,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Norbert
11,jacob Van ooyen,2.0,7.0,4.0,14.0,0.214,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.5,St. Norbert
13,mason Werner,2.0,3.0,1.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,St. Norbert
32,aidan Bolen,3.0,11.0,3.0,23.0,0.348,0.0,1.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,12.5,Augustana (IL)
24,ty Heater,3.0,6.0,0.0,11.0,0.545,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,8.5,Augustana (IL)
3,garrett Mcnelis,3.0,3.0,0.0,13.0,0.231,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.5,Augustana (IL)
23,zach Moreano,3.0,8.0,4.0,24.0,0.167,1.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,9.0,Augustana (IL)
6,colin Schaefer,3.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,1.5,Augustana (IL)
10,benjamin Schultz,3.0,6.0,0.0,12.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,9.0,Augustana (IL)
17,aiden Bond,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
22,sean Carlson,3.0,4.0,2.0,10.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,Augustana (IL)
12,matthew Degnan,3.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
20,logan Kearns,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
4,max Sellers,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
14,alex Helfant,3.0,5.0,4.0,15.0,0.067,0.0,1.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,6.0,St. Joseph's (Brkln)
11,lasha Kemashvili,3.0,3.0,5.0,13.0,-0.154,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,St. Joseph's (Brkln)
7,levin Ma,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,St. Joseph's (Brkln)
6,richard Ortega,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,St. Joseph's (Brkln)
10,frank Rivera,3.0,6.0,4.0,15.0,0.133,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,7.0,St. Joseph's (Brkln)
8,frank Tello,3.0,0.0,5.0,13.0,-0.385,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,St. Joseph's (Brkln)
33,lucky Ahmed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,St. Joseph's (Brkln)
5,keiran Mcmullan,3.0,0.0,1.0,2.0,-0.5,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,St. Joseph's (Brkln)
11,paul Brown,3.0,2.0,0.0,2.0,1.0,24.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,5.5,Valley Forge
3,clay Confer,3.0,6.0,0.0,9.0,0.667,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,Valley Forge
14,aaron Del valle,3.0,1.0,3.0,5.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Valley Forge
12,toby Harris,3.0,9.0,4.0,21.0,0.238,1.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,9.5,Valley Forge
7,nathan Whisman,3.0,8.0,1.0,11.0,0.636,0.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,0.0,11.0,Valley Forge
9,tyler Younger,3.0,9.0,6.0,22.0,0.136,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,9.5,Valley Forge
20,chris Brown,1.0,0.0,1.0,2.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
6,joel Cordero,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Valley Forge
8,aaron Heffner,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,Valley Forge
5,jordan Kieffer,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
15,will Schmidheinl,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,Valley Forge
11,rich Alvarez,3.0,2.0,1.0,4.0,0.25,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.5,King's (PA)
17,greg Bousquet,3.0,6.0,0.0,8.0,0.75,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,7.0,King's (PA)
21,logan Dougherty,3.0,14.0,2.0,18.0,0.667,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,15.5,King's (PA)
22,gavin Gilhool,3.0,7.0,0.0,11.0,0.636,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,9.5,King's (PA)
20,nick Greenawalt,3.0,5.0,3.0,11.0,0.182,0.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,King's (PA)
19,ben Maskiell,2.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,King's (PA)
14,logan Aikens,3.0,0.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,King's (PA)
4,andrew Bafuma,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
10,mike Bizzoco,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
2,david Hernandez,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
9,aidan Kraus,3.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.5,King's (PA)
13,declan Larson,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
1,alex Martelacci,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,King's (PA)
8,robert Oppedisano,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,King's (PA)
7,derek Perkins,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,King's (PA)
14,alex Helfant,3.0,8.0,7.0,31.0,0.032,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,8.0,St. Joseph's (Brkln)
11,lasha Kemashvili,3.0,0.0,6.0,9.0,-0.667,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,St. Joseph's (Brkln)
5,keiran Mcmullan,3.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,St. Joseph's (Brkln)
12,richard Ortega,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,St. Joseph's (Brkln)
10,frank Rivera,3.0,4.0,3.0,14.0,0.071,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,St. Joseph's (Brkln)
8,frank Tello,3.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,St. Joseph's (Brkln)
13,lucky Ahmed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Joseph's (Brkln)
7,levin Ma,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,St. Joseph's (Brkln)
