Team,Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Opponent
Marymount (VA),25,luke Pogue,3.0,4.0,0.0,6.0,0.667,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Thiel
Marymount (VA),10,devon Robinson,3.0,13.0,3.0,22.0,0.455,1.0,1.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,Thiel
Marymount (VA),11,nickolas Blose,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),3,evan Cao,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),33,carter Gresham,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),7,darvin Guan,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),6,jonathan Pickering,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),7,james Cromwell-young,3.0,3.0,1.0,7.0,0.286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Thiel
Marymount (VA),13,jake Dies,3.0,6.0,3.0,20.0,0.15,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),5,david Gonzalez,3.0,3.0,4.0,16.0,-0.063,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),21,ben Lowell,3.0,3.0,1.0,4.0,0.5,21.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,Thiel
Marymount (VA),51,kaleb Proudfoot,3.0,6.0,3.0,14.0,0.214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),20,will Zimmerman,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),9,brandon Gala,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),1,josh Hovan,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),3,cameron Long,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),2,connor Mcinnis,3.0,4.0,2.0,8.0,0.25,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,Thiel
Marymount (VA),15,josh Pugh,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,Thiel
Endicott,12,Gavin Emenaker,3.0,1.0,1.0,4.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Springfield
Endicott,17,Aidan Iacovelli,3.0,15.0,6.0,27.0,0.333,0.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,Springfield
Endicott,13,Jake Laborde,1.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Springfield
Endicott,22,Logan Pohl,3.0,0.0,2.0,3.0,-0.667,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,Springfield
Endicott,19,Avery Tyson,1.0,0.0,2.0,3.0,-0.667,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Springfield
Endicott,15,Dean Warner,3.0,9.0,3.0,16.0,0.375,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,Springfield
Endicott,21,Corey klass jr,1.0,0.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Springfield
Endicott,16,Aaron Bennett,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Springfield
Endicott,18,Alex Bui,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Springfield
Endicott,3,Adin Jepsky,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Springfield
Endicott,7,Mason Mallory,2.0,5.0,4.0,17.0,0.059,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,Springfield
Endicott,10,Vance Mallory,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,Springfield
Endicott,14,Matty Tiernan,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Springfield
Endicott,9,Evan Costley,3.0,6.0,5.0,15.0,0.067,0.0,0.0,2.0,0.0,7.0,0.0,2.0,1.0,0.0,Springfield
Endicott,19,Brennan Cutter,3.0,5.0,0.0,6.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Springfield
Endicott,8,Sam Levinson,3.0,9.0,3.0,17.0,0.353,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,Springfield
Endicott,3,Dylan Mulvaney,3.0,1.0,0.0,3.0,0.333,28.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,Springfield
Endicott,25,Chris Rouleau,3.0,5.0,2.0,9.0,0.333,0.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,Springfield
Endicott,15,Ethan Walters,3.0,4.0,3.0,15.0,0.067,0.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,Springfield
Endicott,20,James Browning,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Springfield
Endicott,14,Giancarlo Carrion,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Springfield
Endicott,4,Ricardo Ortiz,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,Springfield
Stevenson,21,elliot De la torre,3.0,6.0,1.0,14.0,0.357,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,Southern Va.
Stevenson,2,tim Flanagan,3.0,13.0,4.0,33.0,0.273,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,7,justin Novoa,3.0,0.0,0.0,4.0,0.0,20.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,18,aidan O'brien,3.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Southern Va.
Stevenson,13,anthony Pezzino,3.0,3.0,4.0,20.0,-0.05,1.0,1.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,Southern Va.
Stevenson,5,ryan Thenell,3.0,1.0,5.0,14.0,-0.286,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,Southern Va.
Stevenson,11,adam Derubertis,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,1,micah Ernest,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,6,tanner Laukhuff,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,1,kristo Bianchin,3.0,2.0,2.0,6.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,Southern Va.
Stevenson,4,jeremy Brown,3.0,9.0,3.0,22.0,0.273,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,Southern Va.
Stevenson,9,samuel Candland,3.0,6.0,2.0,13.0,0.308,0.0,1.0,3.0,0.0,9.0,1.0,1.0,0.0,0.0,Southern Va.
Stevenson,18,kyler Evans,3.0,5.0,2.0,8.0,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Southern Va.
Stevenson,10,tyler Sheaffer,3.0,2.0,1.0,7.0,0.143,33.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Southern Va.
Stevenson,11,christian Sheaffer,3.0,20.0,4.0,32.0,0.5,0.0,0.0,3.0,1.0,5.0,2.0,1.0,0.0,0.0,Southern Va.
Stevenson,8,jaren Brown,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,2,jayton Hall,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,6,justin Madsen,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,20,quin Shumway,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Southern Va.
Stevenson,14,curtis Stone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Va.
Stevenson,15,maxym Sutton,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Va.
York (NY),6,vincent Agokei,3.0,3.0,1.0,8.0,0.25,0.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,Valley Forge
York (NY),1,ahmed Algendy,3.0,0.0,3.0,8.0,-0.375,14.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,Valley Forge
York (NY),13,"jr. , david Heyliger",3.0,8.0,8.0,34.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,Valley Forge
York (NY),10,george Molina,3.0,0.0,4.0,5.0,-0.8,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,Valley Forge
York (NY),9,alexis Ramirez,3.0,2.0,5.0,11.0,-0.273,0.0,0.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0,Valley Forge
York (NY),11,stanley Sanchez,3.0,1.0,2.0,10.0,-0.1,0.0,0.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,Valley Forge
York (NY),11,paul Brown,2.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Valley Forge
York (NY),3,clay Confer,3.0,6.0,1.0,12.0,0.417,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,Valley Forge
York (NY),14,aaron Del valle,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
York (NY),12,toby Harris,3.0,5.0,2.0,11.0,0.273,0.0,3.0,3.0,0.0,7.0,1.0,0.0,1.0,0.0,Valley Forge
York (NY),7,nathan Whisman,3.0,5.0,1.0,10.0,0.4,0.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,Valley Forge
York (NY),9,tyler Younger,3.0,4.0,4.0,17.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,Valley Forge
York (NY),20,chris Brown,1.0,3.0,1.0,6.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
York (NY),6,joel Cordero,3.0,0.0,0.0,2.0,0.0,9.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Valley Forge
York (NY),4,ethan Fagan,1.0,1.0,2.0,3.0,-0.333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Valley Forge
York (NY),8,aaron Heffner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Valley Forge
York (NY),5,jordan Kieffer,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,Valley Forge
York (NY),15,will Schmidheinl,2.0,1.0,0.0,2.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Valley Forge
Randolph-Macon,1,brooks Cowart,4.0,10.0,3.0,24.0,0.292,0.0,0.0,4.0,1.0,12.0,0.0,1.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,3,owen Hahn,4.0,6.0,2.0,13.0,0.308,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,2,kody Rogan,4.0,16.0,6.0,30.0,0.333,19.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,8,cade Terrell,4.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,7,phillip Van essendelft,4.0,10.0,1.0,15.0,0.6,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,12,ian Wagenhauser,4.0,13.0,6.0,32.0,0.219,1.0,0.0,4.0,0.0,2.0,1.0,2.0,1.0,0.0,Rutgers-Newark
Randolph-Macon,9,matteo Deluca,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,14,seth Lindt,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,4,davis Luck,2.0,0.0,3.0,5.0,-0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,35,bryce Matthews,2.0,3.0,0.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,6,brady Plucker,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,14,derek Au,4.0,1.0,1.0,4.0,0.0,46.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,1,lucas Blanco,4.0,24.0,8.0,46.0,0.348,0.0,0.0,7.0,0.0,5.0,0.0,2.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,23,martin Chromulak,2.0,2.0,0.0,7.0,0.286,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,16,aleks Kolodziej,4.0,7.0,5.0,26.0,0.077,0.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,3,vincent Lopez,4.0,9.0,1.0,18.0,0.444,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,15,juan Silva,2.0,2.0,1.0,3.0,0.333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,11,aidan Apito,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,10,yann Gomes,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,7,amir Johnson,3.0,3.0,2.0,12.0,0.083,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,9,josh Ledesma,3.0,6.0,6.0,17.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,1.0,0.0,0.0,Rutgers-Newark
Randolph-Macon,2,fernando Paredes,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,Rutgers-Newark
Hobart,12,zack Farren,4.0,1.0,1.0,3.0,0.0,40.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,Baldwin Wallace
Hobart,13,grayson Getz,4.0,3.0,0.0,7.0,0.429,0.0,1.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,Baldwin Wallace
Hobart,18,aiden Kemora,4.0,8.0,3.0,22.0,0.227,2.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,Baldwin Wallace
Hobart,4,andrew Kim,4.0,27.0,7.0,44.0,0.455,1.0,0.0,4.0,0.0,13.0,0.0,2.0,0.0,0.0,Baldwin Wallace
Hobart,2,nate Magni,4.0,1.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,3.0,0.0,0.0,Baldwin Wallace
Hobart,9,daniel Sappia,4.0,11.0,4.0,35.0,0.2,1.0,2.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,Baldwin Wallace
Hobart,15,noah Delong,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,1,gavin Meador,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,7,anthony Zontini,3.0,0.0,1.0,2.0,-0.5,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,1,michael Beard,4.0,10.0,5.0,31.0,0.161,1.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,10,michael Devlin,2.0,2.0,5.0,12.0,-0.25,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,17,reed Fisher,3.0,1.0,2.0,4.0,-0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Baldwin Wallace
Hobart,26,owen Huynh,4.0,10.0,6.0,30.0,0.133,1.0,0.0,3.0,1.0,7.0,0.0,3.0,0.0,0.0,Baldwin Wallace
Hobart,15,carson Junker,4.0,1.0,1.0,3.0,0.0,31.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,Baldwin Wallace
Hobart,13,josh Steinitz,4.0,5.0,0.0,9.0,0.556,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,Baldwin Wallace
Hobart,16,marquis Kelly,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,7,aiden Kim,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,21,daniel Latham,3.0,7.0,2.0,17.0,0.294,0.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,Baldwin Wallace
Hobart,23,jack Sullenberger,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baldwin Wallace
Hobart,12,colby Whiteside,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Baldwin Wallace
Wis. Lutheran,11,connor Haeuser,3.0,5.0,8.0,20.0,-0.15,1.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,Wabash
Wis. Lutheran,12,sean Kane,2.0,1.0,4.0,11.0,-0.273,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,10,chris Mann,3.0,3.0,2.0,7.0,0.143,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,16,jay Thammavongsa,3.0,0.0,0.0,2.0,0.0,8.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,14,grant Wempner,3.0,2.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Wabash
Wis. Lutheran,15,drew Wempner,3.0,2.0,3.0,11.0,-0.091,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Wabash
Wis. Lutheran,17,james Biedenbender,2.0,3.0,2.0,9.0,0.111,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,Wabash
Wis. Lutheran,7,samuel Dudor,3.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,6,tshabmoo Lor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,3,trevor Salutric,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,5,will Smith,1.0,0.0,1.0,2.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,13,isaac Stellick,2.0,1.0,0.0,2.0,0.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,20,josh Ward,2.0,0.0,1.0,2.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,16,will Beikes,2.0,2.0,0.0,2.0,1.0,14.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,Wabash
Wis. Lutheran,2,jackson Leeper,2.0,2.0,1.0,5.0,0.2,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,24,ricky Sessions,3.0,7.0,0.0,11.0,0.636,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Wabash
Wis. Lutheran,7,bawibawi Thang,2.0,5.0,0.0,6.0,0.833,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,Wabash
Wis. Lutheran,26,patrick Volk,3.0,8.0,2.0,16.0,0.375,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,10,shad Wilson,2.0,2.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,Wabash
Wis. Lutheran,3,julian Alvizo,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,1,evan Baker,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,30,christopher Board,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Wabash
Wis. Lutheran,8,luke Davis,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Wabash
Wis. Lutheran,25,michael Enz,2.0,1.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Wabash
Wis. Lutheran,21,carson Meadors,2.0,3.0,0.0,8.0,0.375,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Wabash
Wis. Lutheran,6,brandon Ruder,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Wabash
Wis. Lutheran,9,zev Wolverton,1.0,3.0,1.0,7.0,0.286,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Wabash
Fontbonne,23,josh Blomberg,3.0,5.0,0.0,7.0,0.714,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Rockford
Fontbonne,5,lucas Brown,3.0,6.0,2.0,15.0,0.267,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Rockford
Fontbonne,6,alex Gantt,3.0,0.0,0.0,2.0,0.0,17.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,35,cameron Graves,3.0,8.0,3.0,17.0,0.294,0.0,2.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,Rockford
Fontbonne,4,charlie Haas,3.0,5.0,2.0,14.0,0.214,0.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,Rockford
Fontbonne,8,sam Mcalister,3.0,4.0,0.0,12.0,0.333,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,21,tyrone Ealy,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rockford
Fontbonne,18,ayden Illingworth,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rockford
Fontbonne,3,logan Irby,3.0,3.0,2.0,12.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Rockford
Fontbonne,7,tengis Kelley,3.0,0.0,0.0,2.0,0.0,11.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,20,ryan Rhodes,3.0,0.0,1.0,5.0,-0.2,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,10,jake Schawo,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,15,ian Steinkamp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,3,isaiah Dixon,3.0,6.0,2.0,19.0,0.211,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,8,joseph Hinckley,3.0,2.0,7.0,18.0,-0.278,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,Rockford
Fontbonne,1,danny Karpenko,3.0,4.0,1.0,7.0,0.429,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,10,connor Mcnear,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,Rockford
Fontbonne,23,tsubasa Namai,2.0,0.0,1.0,4.0,-0.25,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Rockford
Fontbonne,9,nathan Vana,3.0,9.0,5.0,19.0,0.211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,2,josh Albers,2.0,1.0,0.0,2.0,0.5,8.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,5,da'quan Bates,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,13,nick Magdadaro,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,17,joaquin Santillan,2.0,0.0,2.0,5.0,-0.4,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,16,matthew Seger,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Rockford
Fontbonne,22,nathan Simons,2.0,3.0,1.0,5.0,0.4,0.0,1.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,Rockford
IIT,9,grant Couper,4.0,15.0,5.0,35.0,0.286,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,Wittenberg
