Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
24,jelani Kimoto,2.0,3.0,1.0,7.0,0.286,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,North Park
7,david Singer,3.0,7.0,1.0,19.0,0.316,0.0,0.0,3.0,0.0,6.0,0.0,2.0,1.0,0.0,8.0,North Park
2,vicente Cabrera,2.0,3.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.5,IIT
13,ty Ingrao,3.0,5.0,5.0,21.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,IIT
23,gerald Malana,2.0,0.0,2.0,3.0,-0.667,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,IIT
1,liam Miller,3.0,1.0,0.0,10.0,0.1,18.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,IIT
15,parker Payne,3.0,3.0,1.0,7.0,0.286,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,IIT
20,sam Robinson,3.0,4.0,3.0,10.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,4.5,IIT
28,adekunle Adebayo,3.0,7.0,0.0,15.0,0.467,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,IIT
19,adrian Cales,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,IIT
25,zach Hayden,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,IIT
3,kevin Jacob,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,IIT
12,jonah Johnsamson,1.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,IIT
27,braedon Lenon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IIT
17,toby Leuciuc,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IIT
9,kaleb Patrick,3.0,2.0,4.0,6.0,-0.333,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,IIT
5,michael Eastman,3.0,12.0,3.0,23.0,0.391,1.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,14.0,Rockford
22,alec Mucha,2.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,Rockford
17,julian Perez,3.0,4.0,3.0,13.0,0.077,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,Rockford
34,brenden Reutter,3.0,2.0,0.0,5.0,0.4,22.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.5,Rockford
23,javier Romano,3.0,4.0,1.0,7.0,0.429,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,6.5,Rockford
31,bryce Williams,4.0,10.0,4.0,22.0,0.273,2.0,2.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,12.5,Rockford
2,bradley Benson,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Rockford
14,adam Blackmore,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rockford
1,patrick Dasbach,1.0,2.0,0.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Rockford
16,vince Dicosola,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,Rockford
18,luke Hartke,2.0,3.0,1.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5,Rockford
13,kj Johnson,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rockford
29,ethan Keutzer,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rockford
21,jake Kougan,3.0,2.0,1.0,8.0,0.125,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.5,Rockford
11,blake Mcglashan-bryant,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Rockford
4,jace Milka,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,Rockford
3,ryan Myers,2.0,3.0,2.0,8.0,0.125,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.5,Rockford
