Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
3,Kaeden Noble,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Home
22,Connor Tyson,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Home
1,Kristo Bianchin,3.0,4.0,1.0,8.0,0.375,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,4.5,Visitor
4,Jeremy Brown,3.0,14.0,5.0,29.0,0.31,1.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,16.0,Visitor
18,Kyler Evans,3.0,3.0,1.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Visitor
11,Christian Sheaffer,3.0,15.0,2.0,27.0,0.481,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,16.0,Visitor
10,Tyler Sheaffer,3.0,3.0,0.0,7.0,0.429,35.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,4.0,Visitor
2,Maxym Sutton,3.0,6.0,1.0,10.0,0.5,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,6.5,Visitor
8,Jaren Brown,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
9,Samuel Candland,3.0,2.0,3.0,6.0,-0.167,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Visitor
17,Isaac Carrillo,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Visitor
15,Jayton Hall,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Visitor
5,Kimo Hughey,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
6,Justin Madsen,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Visitor
14,Curtis Stone,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
3,Bryce Stringam,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
24,andrew Ahn,5.0,20.0,8.0,42.0,0.286,2.0,1.0,3.0,1.0,5.0,1.0,3.0,0.0,0.0,23.5,Home
14,josh Clendening,5.0,8.0,5.0,24.0,0.125,0.0,4.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,13.5,Home
3,danny Gonzalez,5.0,8.0,8.0,31.0,0.0,2.0,2.0,5.0,0.0,4.0,0.0,2.0,0.0,1.0,11.0,Home
9,riley Kodidek,5.0,2.0,2.0,5.0,0.0,37.0,1.0,4.0,0.0,6.0,0.0,5.0,3.0,1.0,5.5,Home
7,ryan Miller,5.0,3.0,4.0,14.0,-0.071,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,6.5,Home
1,terrell Turner,5.0,2.0,4.0,7.0,-0.286,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,5.0,Home
6,cameron Birch,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Home
17,vincent Colucci,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Home
5,jack Centeno,5.0,11.0,8.0,28.0,0.107,2.0,0.0,2.0,3.0,7.0,0.0,2.0,0.0,0.0,12.0,Visitor
6,peter Gavroff,5.0,15.0,6.0,34.0,0.265,2.0,2.0,1.0,5.0,5.0,1.0,3.0,2.0,0.0,19.5,Visitor
7,juancarlos Henriquez,3.0,7.0,4.0,14.0,0.214,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,9.5,Visitor
14,haoxin Hu,5.0,5.0,0.0,7.0,0.714,1.0,0.0,3.0,0.0,3.0,1.0,8.0,0.0,1.0,10.0,Visitor
9,ryan Oommen,5.0,2.0,0.0,6.0,0.333,37.0,0.0,3.0,0.0,14.0,1.0,1.0,1.0,1.0,3.5,Visitor
2,ari Osmanaj,5.0,3.0,1.0,9.0,0.222,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,Visitor
12,gorton Law,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
19,kairos Liang,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
3,jackson Newcomb,4.0,3.0,2.0,5.0,0.2,0.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,Visitor
16,argjend Osmanaj,2.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,Visitor
4,naoki Tani,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,Visitor
2,Nathan Caldwell,3.0,16.0,5.0,25.0,0.44,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,Home
6,Aaron Huang,3.0,1.0,0.0,3.0,0.333,30.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,Home
14,Jacob Lotts,3.0,2.0,1.0,4.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Home
9,Matthew Mucha,3.0,4.0,0.0,5.0,0.8,4.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,Home
1,Luis Palacio,3.0,7.0,5.0,15.0,0.133,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,11.0,Home
23,Jacob Zarges,3.0,7.0,0.0,12.0,0.583,1.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,Home
12,E teixeira Ramos,3.0,0.0,2.0,3.0,-0.667,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,Home
3,Delfy Soler,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
2,Jeremy Blau,3.0,1.0,2.0,8.0,-0.125,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Visitor
3,Carlos Diaz,3.0,1.0,3.0,5.0,-0.4,4.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,Visitor
18,Ethan Marshall,3.0,4.0,1.0,11.0,0.273,1.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,Visitor
14,Jose Marte,3.0,1.0,2.0,6.0,-0.167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Visitor
9,Eduardo Navarro,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Visitor
7,Christopher Sheppard,3.0,0.0,2.0,5.0,-0.4,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Visitor
19,adrian Cales,4.0,1.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,Home
16,teddy Gedville,4.0,3.0,2.0,10.0,0.1,25.0,1.0,2.0,0.0,6.0,1.0,2.0,0.0,1.0,6.0,Home
13,ty Ingrao,4.0,13.0,4.0,49.0,0.184,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,14.5,Home
5,pablo Ocasio,4.0,7.0,5.0,15.0,0.133,1.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,8.5,Home
15,parker Payne,4.0,5.0,1.0,11.0,0.364,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,5.5,Home
20,sam Robinson,4.0,6.0,2.0,9.0,0.444,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,9.5,Home
8,christian Ayar,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Home
2,vicente Cabrera,4.0,4.0,4.0,18.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,5.5,Home
3,kevin Jacob,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Home
12,jonah Johnsamson,2.0,0.0,1.0,5.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,Home
17,toby Leuciuc,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.5,Home
23,gerald Malana,3.0,2.0,3.0,8.0,-0.125,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,Home
1,liam Miller,4.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Home
9,kaleb Patrick,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,Home
6,thayne Bilicki,4.0,8.0,3.0,19.0,0.263,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,11.0,Visitor
10,quinn Dickerson,4.0,22.0,5.0,34.0,0.5,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,22.5,Visitor
9,kai Hartman,4.0,10.0,7.0,31.0,0.097,0.0,1.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,Visitor
14,everett Haynes,4.0,4.0,2.0,13.0,0.154,54.0,0.0,4.0,1.0,11.0,0.0,2.0,0.0,1.0,5.0,Visitor
7,ke'shon Johnson,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Visitor
5,deontay Thomas,4.0,10.0,10.0,40.0,0.0,1.0,2.0,2.0,0.0,12.0,0.0,3.0,0.0,0.0,13.5,Visitor
20,andy Hok,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Visitor
8,will Mensching,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,Visitor
26,matthew Tollar,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,Visitor
13,ethan Valente,3.0,7.0,5.0,32.0,0.063,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,Visitor
17,arwin Vang,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
12,zack Farren,3.0,1.0,0.0,6.0,0.167,37.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,3.0,Home
13,grayson Getz,3.0,2.0,1.0,4.0,0.25,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,Home
4,andrew Kim,3.0,16.0,5.0,35.0,0.314,1.0,2.0,4.0,0.0,8.0,0.0,2.0,0.0,0.0,19.0,Home
2,nate Magni,3.0,5.0,1.0,9.0,0.444,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,9.5,Home
9,daniel Sappia,3.0,12.0,4.0,26.0,0.308,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,Home
7,anthony Zontini,3.0,5.0,1.0,17.0,0.235,0.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,7.5,Home
15,noah Delong,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Home
1,gavin Meador,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,Home
3,barry Applewhite,3.0,5.0,3.0,15.0,0.133,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,Visitor
1,jackson Corcoran,2.0,1.0,5.0,8.0,-0.5,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Visitor
18,owen Knezevich,3.0,9.0,6.0,27.0,0.111,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,Visitor
8,kaden Kornaus,3.0,5.0,3.0,17.0,0.118,1.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,5.5,Visitor
6,kade Nelson,3.0,3.0,4.0,9.0,-0.111,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.5,Visitor
20,michael Whitney,3.0,1.0,4.0,6.0,-0.5,24.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.5,Visitor
5,ryan Conway,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,Visitor
21,ethan Grassl,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Visitor
22,bennett Kornaus,2.0,2.0,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Visitor
16,boston Peck,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
15,jack Perhach,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
13,mason Werner,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,Visitor
23,michael Cummins,4.0,12.0,6.0,29.0,0.207,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0,Home
18,pierce Faulcon,4.0,2.0,1.0,13.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,Home
7,leo Houser,4.0,0.0,0.0,2.0,0.0,23.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,Home
13,colin Mendoza,4.0,6.0,0.0,15.0,0.4,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.5,Home
1,jackson Rutkowski,4.0,11.0,6.0,26.0,0.192,0.0,1.0,1.0,1.0,13.0,1.0,1.0,0.0,0.0,13.5,Home
12,dominic Wheaton,4.0,4.0,0.0,9.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,Home
5,xzaiver Dixson,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Home
2,cj Kingston,4.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,Home
24,cade Kinne,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Home
3,kaeden Noble,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,Home
4,davin Stevenson,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,Home
22,connor Tyson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
5,taylor Harper,4.0,3.0,1.0,9.0,0.222,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,Visitor
12,trajan Kress,4.0,6.0,7.0,22.0,-0.045,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,Visitor
21,reese Monnin,4.0,8.0,0.0,13.0,0.615,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,11.0,Visitor
14,sam Richardson,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5,Visitor
13,tom Supan,4.0,11.0,8.0,29.0,0.103,1.0,3.0,5.0,2.0,6.0,0.0,2.0,0.0,0.0,15.0,Visitor
9,michael Yurk,4.0,17.0,5.0,30.0,0.4,1.0,3.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,20.0,Visitor
11,andrew Diaz de padilla,3.0,2.0,1.0,5.0,0.2,30.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,Visitor
10,jake Downs,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,Visitor
4,aaron Mller,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
3,dominic Smith,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Visitor
24,luke Teters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
5,erel Bardah,3.0,2.0,1.0,6.0,0.167,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.5,Home
18,austin Beaird,3.0,7.0,2.0,16.0,0.313,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,8.5,Home
6,nic Brewster,3.0,4.0,5.0,16.0,-0.063,1.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,4.5,Home
9,nelson Castellanos,3.0,0.0,1.0,7.0,-0.143,19.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,Home
7,luke Fincham,1.0,0.0,1.0,2.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
12,sebastian Heer,3.0,4.0,2.0,10.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,Home
13,ben Fincham,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Home
3,isaac Lafunor,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
16,ben Ratliff-becher,3.0,2.0,0.0,7.0,0.286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Home
2,dylan Slater,3.0,3.0,2.0,13.0,0.077,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,3.5,Home
1,kristo Bianchin,3.0,2.0,0.0,4.0,0.5,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,4.5,Visitor
4,jeremy Brown,3.0,11.0,1.0,19.0,0.526,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,Visitor
18,kyler Evans,3.0,5.0,1.0,11.0,0.364,1.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,7.5,Visitor
10,tyler Sheaffer,3.0,1.0,0.0,4.0,0.25,32.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,Visitor
11,christian Sheaffer,3.0,13.0,2.0,23.0,0.478,0.0,3.0,4.0,0.0,2.0,1.0,3.0,0.0,0.0,18.5,Visitor
2,maxym Sutton,2.0,4.0,1.0,7.0,0.429,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,4.5,Visitor
8,jaren Brown,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Visitor
9,samuel Candland,1.0,2.0,1.0,4.0,0.25,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,Visitor
6,justin Madsen,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Visitor
14,curtis Stone,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
4,joseph Crowder,3.0,0.0,1.0,3.0,-0.333,21.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Home
1,esteban Jauregui,2.0,6.0,0.0,10.0,0.6,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,8.5,Home
28,mason Moore,2.0,1.0,4.0,5.0,-0.6,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,Home
16,luke Morris,2.0,5.0,3.0,15.0,0.133,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,Home
5,diego Pena,2.0,7.0,1.0,9.0,0.667,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,Home
25,luke Pogue,2.0,3.0,0.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Home
11,nickolas Blose,2.0,0.0,1.0,5.0,-0.2,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.5,Home
3,evan Cao,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Home
33,carter Gresham,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
7,darvin Guan,3.0,1.0,2.0,4.0,-0.25,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,Home
17,gavin Poe,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,Home
19,john Quinlan,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
24,seth Richards,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,Home
10,devon Robinson,1.0,3.0,0.0,7.0,0.429,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,4.5,Home
15,michael Schneider,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Home
30,will Wright,2.0,3.0,1.0,8.0,0.25,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,Home
15,lucas Adam,3.0,3.0,7.0,19.0,-0.211,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,Visitor
2,max Bagileo,3.0,2.0,1.0,3.0,0.333,0.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,Visitor
18,jarred Barch,2.0,1.0,3.0,8.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Visitor
7,josiah Cash,3.0,1.0,3.0,8.0,-0.25,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,Visitor
