Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
22,sean Carlson,3.0,6.0,4.0,14.0,0.143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.5,Edgewood
12,matthew Degnan,3.0,0.0,0.0,1.0,0.0,15.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Edgewood
4,max Sellers,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Edgewood
13,max Dermody,2.0,0.0,6.0,15.0,-0.4,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
8,will Gehrke,3.0,3.0,1.0,5.0,0.4,26.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,Augustana (IL)
18,owen Hartjes,3.0,5.0,3.0,14.0,0.143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Augustana (IL)
12,ryder Hill-zastrow,3.0,9.0,7.0,21.0,0.095,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,10.5,Augustana (IL)
11,jack Mullane,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
4,gavin Patterson,3.0,8.0,3.0,17.0,0.294,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,10.5,Augustana (IL)
3,jacob Bruns,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,Augustana (IL)
5,dazerien Hicks,3.0,5.0,1.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,Augustana (IL)
6,andrew Hoffmann,3.0,2.0,1.0,6.0,0.167,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Augustana (IL)
15,josh Labarbera,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
1,harrison Mills,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Augustana (IL)
15,ryan Cholewinski,3.0,9.0,2.0,12.0,0.583,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,11.5,Aurora
13,ben Heise,3.0,7.0,1.0,10.0,0.6,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,Aurora
3,drew Jansen,3.0,10.0,2.0,17.0,0.471,0.0,1.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,11.5,Aurora
11,gene Mcnulty,3.0,0.0,0.0,1.0,0.0,22.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,Aurora
14,owen Otto,3.0,9.0,2.0,14.0,0.5,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,9.5,Aurora
18,ethan Sprague,3.0,5.0,2.0,8.0,0.375,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5,Aurora
4,justin Girodat,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Aurora
1,jack Mcdonald,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aurora
19,ryan Morey,3.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Aurora
20,zack Noland,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Aurora
10,grant Veldman,3.0,2.0,1.0,8.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,Aurora
16,sebastian Ciszewski,3.0,1.0,0.0,6.0,0.167,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Carthage
22,luke Dwyer,3.0,2.0,0.0,2.0,1.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,Carthage
23,ethan Kane,2.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Carthage
7,josh Mclellan,3.0,4.0,5.0,19.0,-0.053,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4.5,Carthage
13,lucas Meier,3.0,7.0,3.0,15.0,0.267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,Carthage
15,mateo Scharosch,3.0,3.0,5.0,12.0,-0.167,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Carthage
2,nathan Anderson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Carthage
12,connor Carroll,1.0,3.0,1.0,5.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Carthage
6,jay Mcclellan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carthage
20,quentin Mccray,2.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,Carthage
4,alex Nonhof,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carthage
18,stuart Pfeil,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Carthage
5,derek Schober,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carthage
11,aj Vescova,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carthage
21,reece Wiatrowski,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Carthage
18,cody Boyer,3.0,3.0,1.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,Cairn
4,mason Boyer,3.0,7.0,3.0,19.0,0.211,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,Cairn
3,nick Chapman,3.0,6.0,2.0,17.0,0.235,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,Cairn
2,nate Seeger,3.0,0.0,0.0,1.0,0.0,32.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Cairn
23,logan Smith,3.0,14.0,6.0,28.0,0.286,0.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,15.5,Cairn
12,trey Weedon,3.0,5.0,2.0,9.0,0.333,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,Cairn
13,dustin Hagin,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,Cairn
15,alan Lisman,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cairn
21,ben Robbins,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Cairn
2,josh Adler,3.0,2.0,1.0,3.0,0.333,13.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,Elizabethtown
14,david Larbi,3.0,2.0,3.0,11.0,-0.091,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.5,Elizabethtown
15,joe Poirier,3.0,5.0,3.0,21.0,0.095,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,6.5,Elizabethtown
3,thomas Ragonese,3.0,3.0,1.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,Elizabethtown
5,noah Ruiz esparza,3.0,2.0,5.0,16.0,-0.188,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,Elizabethtown
9,jake Tolar,3.0,4.0,2.0,9.0,0.222,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,6.5,Elizabethtown
13,kobe Cash,3.0,0.0,1.0,2.0,-0.5,2.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,Elizabethtown
6,jesse Stuart,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,Elizabethtown
