Team,Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Opponent
Lasell,15,cade Bernardi,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,Nichols
Lasell,10,josh Churko,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nichols
Lasell,4,nick Martin,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Nichols
Lasell,2,evan Sachs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nichols
Stevens,10,kevin Herbst,3.0,6.0,1.0,8.0,0.625,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,Hunter
Stevens,3,tyler Hoke,2.0,2.0,1.0,5.0,0.2,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,Hunter
Stevens,17,sebastian Huyke,3.0,3.0,0.0,5.0,0.6,16.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,Hunter
Stevens,21,alex Olcott,3.0,5.0,3.0,18.0,0.111,1.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,Hunter
Stevens,8,christopher Varseveld,2.0,0.0,1.0,6.0,-0.167,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Hunter
Stevens,11,carver Weirick,3.0,5.0,2.0,10.0,0.3,3.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,Hunter
Stevens,5,phu-quy Ho,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Hunter
Stevens,13,joshua Levandoske,2.0,6.0,0.0,7.0,0.857,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,Hunter
Stevens,1,brandon Rogers,1.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hunter
Stevens,30,hunter Schmidt,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hunter
Stevens,9,nick Schmidt,1.0,0.0,1.0,4.0,-0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunter
Stevens,22,esteban Schmitt,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hunter
Stevens,20,muhammad Al-amine mbaye,3.0,6.0,8.0,21.0,-0.095,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Hunter
Stevens,13,jimmy Chang,3.0,0.0,4.0,14.0,-0.286,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,Hunter
Stevens,14,andrew Estiverne,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunter
Stevens,11,kyle Foley,3.0,10.0,5.0,19.0,0.263,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,Hunter
Stevens,24,matisse Lee-maarek,3.0,9.0,1.0,14.0,0.571,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Hunter
Stevens,10,cooper Moran,3.0,1.0,0.0,3.0,0.333,17.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,Hunter
Stevens,2,sergio Aguado,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,Hunter
Stevens,19,annes Deljanin,3.0,3.0,4.0,12.0,-0.083,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,Hunter
Stevens,15,lucas George,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunter
Stevens,21,demetri Gournelos,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunter
Stevens,9,ted Kim,2.0,0.0,2.0,6.0,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunter
Stevens,22,jon Pflueger,1.0,0.0,1.0,3.0,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hunter
Stevens,8,nick Yao,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Hunter
Stevens,7,brandon Yeh,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Hunter
Chatham,16,maximilian Barrett,4.0,7.0,4.0,18.0,0.167,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,Mount Aloysius
Chatham,9,tim Mccabe,5.0,13.0,3.0,30.0,0.333,1.0,0.0,3.0,0.0,5.0,0.0,2.0,4.0,0.0,Mount Aloysius
Chatham,4,mannix Mckaveney,5.0,1.0,0.0,4.0,0.25,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,Mount Aloysius
Chatham,2,alex Moncello,5.0,2.0,0.0,4.0,0.5,25.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,12,kyle Penn,5.0,5.0,7.0,25.0,-0.08,0.0,2.0,2.0,0.0,11.0,0.0,0.0,1.0,0.0,Mount Aloysius
Chatham,8,benjamin Shelestak,5.0,20.0,10.0,64.0,0.156,1.0,1.0,4.0,0.0,10.0,1.0,0.0,1.0,1.0,Mount Aloysius
Chatham,13,luis Carrasquillo,5.0,0.0,2.0,3.0,-0.667,5.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,3,coulter Chaffee,4.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,6,evan Frank,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,15,kendal Herbert,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mount Aloysius
Chatham,1,tyler Mcknight,5.0,5.0,8.0,23.0,-0.13,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,7,matthew Franz,5.0,17.0,5.0,36.0,0.333,0.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,Mount Aloysius
Chatham,20,jason Freed,5.0,5.0,2.0,14.0,0.214,1.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,Mount Aloysius
Chatham,11,tayshaun Johnson,5.0,6.0,2.0,13.0,0.308,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,Mount Aloysius
Chatham,24,connor O'mealia,5.0,4.0,3.0,18.0,0.056,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,12,evan Schmidt,5.0,2.0,2.0,8.0,0.0,44.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,1.0,Mount Aloysius
Chatham,8,andrew Wlodarczyk,5.0,17.0,3.0,47.0,0.298,2.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,Mount Aloysius
Chatham,10,corey Obeldobel,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,Mount Aloysius
Chatham,9,landon Smith,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,Mount Aloysius
Brooklyn,14,armand Kaloshi,5.0,6.0,8.0,22.0,-0.091,0.0,3.0,4.0,0.0,8.0,0.0,1.0,0.0,1.0,Bard
Brooklyn,12,david Lema,5.0,1.0,0.0,3.0,0.333,39.0,2.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,Bard
Brooklyn,15,jason Lin,5.0,10.0,1.0,14.0,0.643,1.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,Bard
Brooklyn,19,eddie Lu,5.0,3.0,3.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Bard
Brooklyn,16,tommy Min,5.0,12.0,5.0,39.0,0.179,0.0,1.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,Bard
Brooklyn,17,aaron Siu,5.0,14.0,5.0,40.0,0.225,0.0,4.0,4.0,0.0,10.0,0.0,1.0,0.0,0.0,Bard
Brooklyn,9,dion Csikortos,5.0,0.0,1.0,5.0,-0.2,3.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,Bard
Brooklyn,20,jiaian Flanders,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,7,ali Zandani,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,18,yinuo Zhang,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,17,kincade Avery,5.0,9.0,9.0,31.0,0.0,1.0,2.0,1.0,6.0,15.0,1.0,2.0,0.0,0.0,Bard
Brooklyn,7,georgi Chikolov,5.0,1.0,2.0,7.0,-0.143,45.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,Bard
Brooklyn,5,benjamin Davis,5.0,5.0,4.0,18.0,0.056,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,Bard
Brooklyn,22,lincoln Grisso,5.0,12.0,1.0,26.0,0.423,0.0,5.0,2.0,2.0,11.0,2.0,1.0,0.0,0.0,Bard
Brooklyn,16,angel Obergh,5.0,15.0,6.0,31.0,0.29,2.0,2.0,3.0,0.0,10.0,1.0,3.0,1.0,0.0,Bard
Brooklyn,8,quincy Ross,5.0,10.0,4.0,23.0,0.261,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Bard
Brooklyn,12,quinn Lewis,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,Bard
Marian (WI),11,isaac Dreifuerst,3.0,8.0,0.0,13.0,0.615,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),9,andrew Duley,1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),2,cj Kendrick,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,Maranatha Baptist
Marian (WI),10,marc Rey,3.0,6.0,2.0,13.0,0.308,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,Maranatha Baptist
Marian (WI),22,carter Shogren,3.0,4.0,0.0,7.0,0.571,0.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,Maranatha Baptist
Marian (WI),1,aaron Velasco,3.0,7.0,0.0,12.0,0.583,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,Maranatha Baptist
Marian (WI),16,rudy Badua,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Maranatha Baptist
