Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
3,joseph Perez,5.0,25.0,14.0,55.0,0.2,0.0,0.0,5.0,0.0,8.0,1.0,1.0,1.0,0.0,26.5,Visitor
15,brandon Valdes,5.0,9.0,5.0,32.0,0.125,1.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,11.0,Visitor
5,jay Bodhidatta,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,Visitor
4,robert Burch,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Visitor
2,malakai Dehuelbes,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
20,charlie Nguyen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
13,orlando Plagata,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Visitor
21,grant Wojcik,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
5,bryce Bonville,3.0,9.0,1.0,13.0,0.615,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,Home
11,dylan Knapp,3.0,5.0,1.0,7.0,0.571,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6.5,Home
4,nick Martin,2.0,5.0,1.0,8.0,0.5,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.5,Home
13,carlos Mercado,3.0,3.0,2.0,7.0,0.143,33.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,5.5,Home
8,jack Normandin,3.0,10.0,2.0,17.0,0.471,1.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,12.5,Home
23,tanner Soracco,3.0,4.0,1.0,6.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,Home
16,kg Bennett,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Home
