Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
9,justin Girodat,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
24,jack Mcdonald,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
19,ryan Morey,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
11,andrew Diaz de padilla,4.0,1.0,0.0,7.0,0.143,30.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,2.0,Home
10,jake Downs,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,Home
21,chris Goertz,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,Home
19,kurt Klamfoth,4.0,3.0,1.0,5.0,0.4,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,5.5,Home
25,dominic Melchiorre,4.0,5.0,2.0,13.0,0.231,0.0,1.0,4.0,1.0,4.0,0.0,6.0,0.0,0.0,9.0,Home
9,michael Yurk,4.0,12.0,7.0,39.0,0.128,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,13.5,Home
12,trajan Kress,4.0,9.0,2.0,19.0,0.368,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.5,Home
14,sam Richardson,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Home
3,dominic Smith,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Home
13,tom Supan,3.0,7.0,4.0,22.0,0.136,0.0,5.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,13.5,Home
10,connor Brooks,4.0,8.0,1.0,12.0,0.583,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,10.5,Visitor
23,michael Cummins,4.0,12.0,7.0,29.0,0.172,2.0,2.0,8.0,1.0,10.0,1.0,0.0,0.0,1.0,15.0,Visitor
18,pierce Faulcon,2.0,1.0,0.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Visitor
2,cj Kingston,4.0,5.0,7.0,27.0,-0.074,2.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,Visitor
13,colin Mendoza,4.0,6.0,1.0,13.0,0.385,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,Visitor
4,davin Stevenson,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Visitor
7,leo House,4.0,0.0,0.0,4.0,0.0,22.0,1.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,1.5,Visitor
3,kaeden Noble,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,Visitor
1,jackson Rutkowski,4.0,5.0,4.0,26.0,0.038,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,Visitor
8,parker Steele,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
23,donovan Constable,3.0,2.0,1.0,4.0,0.25,32.0,3.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,6.0,Home
7,kyle Hobus,3.0,12.0,2.0,19.0,0.526,0.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,14.0,Home
1,nathan Merren,3.0,10.0,0.0,14.0,0.714,0.0,0.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0,12.0,Home
11,jackson Payne,3.0,5.0,2.0,10.0,0.3,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.5,Home
16,jano Tello,3.0,3.0,0.0,5.0,0.6,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,5.5,Home
12,griffin Walters,3.0,7.0,2.0,15.0,0.333,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,9.5,Home
2,lorenzo Bertozzi,2.0,1.0,0.0,2.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Home
21,cody Bowker,1.0,1.0,0.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Home
22,taylan Cook,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Home
15,malcolm King,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Home
15,sean Fitzpatrick,2.0,5.0,2.0,12.0,0.25,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,Visitor
20,borys Horiuk,3.0,4.0,1.0,9.0,0.333,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,Visitor
1,taylor Marks,3.0,0.0,2.0,6.0,-0.333,20.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,Visitor
23,noah Rigo,3.0,2.0,1.0,4.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Visitor
5,jake Tucker,2.0,4.0,2.0,12.0,0.167,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Visitor
7,ben Weber,2.0,4.0,5.0,15.0,-0.067,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Visitor
6,connor Crawford,1.0,2.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Visitor
2,jacob Cudiamat,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Visitor
4,griffin Geringer,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
8,ryker Linn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
3,kevin Lynch,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Visitor
9,logan Marks,2.0,4.0,4.0,13.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,Visitor
19,trent Rigney,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Visitor
