Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
19,liam Northrup,3.0,3.0,0.0,12.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,5.5,Trine
10,nick Woolley,5.0,3.0,0.0,7.0,0.429,53.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,Trine
25,landon Barrow,3.0,1.0,2.0,5.0,-0.2,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,Trine
2,hunter Haas,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,Trine
16,bryan Maida,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,Trine
22,ethan Mclenon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trine
6,nathan Rebhorn,1.0,1.0,0.0,3.0,0.333,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Trine
19,chase Anderson,5.0,3.0,1.0,10.0,0.2,46.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,3.5,Lakeland
6,ben Busalacchi,5.0,22.0,6.0,40.0,0.4,1.0,0.0,4.0,3.0,7.0,0.0,2.0,0.0,0.0,23.0,Lakeland
18,jordan Davis-troller,5.0,8.0,2.0,17.0,0.353,2.0,0.0,2.0,0.0,6.0,0.0,3.0,2.0,0.0,9.5,Lakeland
13,jakob Donohue,5.0,3.0,1.0,8.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,6.0,Lakeland
4,levi Everts,5.0,18.0,6.0,62.0,0.194,2.0,0.0,0.0,1.0,12.0,2.0,2.0,0.0,0.0,21.0,Lakeland
20,colin Kenney,5.0,4.0,7.0,23.0,-0.13,0.0,1.0,2.0,2.0,12.0,0.0,3.0,0.0,0.0,6.5,Lakeland
12,drew Green,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Lakeland
9,eli Weinrich,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,Lakeland
5,alex Zamora,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Lakeland
9,jyles Amirault,3.0,0.0,2.0,3.0,-0.667,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
17,louis Da silva,3.0,2.0,2.0,9.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,Emmanuel (MA)
5,dominic Deferrari,3.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Emmanuel (MA)
12,trey Guest,3.0,5.0,6.0,27.0,-0.037,0.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,10.5,Emmanuel (MA)
6,aiden Mcgowan,2.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,Emmanuel (MA)
22,michael Shelley,3.0,21.0,2.0,30.0,0.633,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,21.0,Emmanuel (MA)
21,carlton Cummings,3.0,2.0,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,Emmanuel (MA)
8,rob Moore,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,Emmanuel (MA)
1,nick Sciabica,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,Emmanuel (MA)
12,gavin Emenaker,3.0,1.0,0.0,1.0,1.0,30.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,Endicott
17,aidan Iacovelli,3.0,6.0,5.0,16.0,0.063,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,7.5,Endicott
13,jake Laborde,3.0,12.0,7.0,30.0,0.167,1.0,2.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,14.5,Endicott
22,logan Pohl,3.0,4.0,1.0,5.0,0.6,1.0,1.0,1.0,0.0,6.0,0.0,4.0,1.0,0.0,7.0,Endicott
19,avery Tyson,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,Endicott
15,dean Warner,3.0,13.0,5.0,28.0,0.286,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,14.5,Endicott
3,adin Jepsky,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Endicott
10,vance Mallory,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Endicott
11,aidan Napoli,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Endicott
23,brandon Dunz,3.0,2.0,3.0,5.0,-0.2,0.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,0.0,5.5,Wentworth
9,sam Etter,3.0,6.0,2.0,10.0,0.4,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,7.0,Wentworth
12,conner Foxwell,3.0,3.0,1.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,Wentworth
11,jacob Labouliere,3.0,21.0,5.0,32.0,0.5,0.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,24.0,Wentworth
13,josh Milke,3.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Wentworth
21,jacob Waga,3.0,6.0,5.0,18.0,0.056,1.0,1.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,7.5,Wentworth
10,mason Andrade,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,Wentworth
1,tyler Jack,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Wentworth
25,benjamin Moughon,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Wentworth
24,ryan Roller,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wentworth
5,bryce Bonville,3.0,5.0,2.0,11.0,0.273,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,Nichols
11,dylan Knapp,3.0,2.0,1.0,8.0,0.125,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,Nichols
13,carlos Mercado,3.0,4.0,0.0,8.0,0.5,16.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,1.0,7.5,Nichols
8,jack Normandin,3.0,8.0,6.0,25.0,0.08,0.0,1.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0,11.0,Nichols
14,bradyn Pomainville,3.0,2.0,3.0,11.0,-0.091,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,Nichols
23,tanner Soracco,3.0,2.0,4.0,17.0,-0.118,0.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,3.5,Nichols
15,cade Bernardi,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Nichols
10,josh Churko,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Nichols
4,nick Martin,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nichols
2,evan Sachs,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nichols
16,dylan Foreman,3.0,8.0,0.0,17.0,0.471,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,9.0,UC Santa Cruz
9,ethan Makishima,3.0,5.0,0.0,7.0,0.714,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,6.5,UC Santa Cruz
11,riley Norman,3.0,10.0,1.0,18.0,0.5,2.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,12.5,UC Santa Cruz
6,kyle Ownbey,3.0,3.0,2.0,6.0,0.167,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,6.0,UC Santa Cruz
2,andrew Pak,3.0,3.0,0.0,8.0,0.375,25.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.5,UC Santa Cruz
18,leo Tuncer,3.0,8.0,5.0,21.0,0.143,2.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,9.0,UC Santa Cruz
8,marcus Donchuanchom,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Santa Cruz
23,evan Erickson,1.0,2.0,1.0,4.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,UC Santa Cruz
25,nico Espinoza,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UC Santa Cruz
13,noy Fisher,3.0,1.0,0.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,UC Santa Cruz
24,jalen Suwa,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,UC Santa Cruz
4,logan Taylor,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Santa Cruz
