Team,Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Opponent
Saint Vincent,14,landon Smith,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Mount Aloysius
UC Santa Cruz,25,nico Espinoza,3.0,7.0,6.0,25.0,0.04,0.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,UC Merced
UC Santa Cruz,16,dylan Foreman,3.0,5.0,5.0,18.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,UC Merced
UC Santa Cruz,9,ethan Makishima,3.0,6.0,1.0,9.0,0.556,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,UC Merced
UC Santa Cruz,11,riley Norman,3.0,14.0,2.0,25.0,0.48,2.0,3.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,6,kyle Ownbey,3.0,6.0,2.0,10.0,0.4,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,UC Merced
UC Santa Cruz,2,andrew Pak,3.0,0.0,0.0,1.0,0.0,34.0,2.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,UC Merced
UC Santa Cruz,8,marcus Donchuanchom,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,24,jalen Suwa,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,4,logan Taylor,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,15,ryan Williams,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,6,jared Guglielmana,3.0,3.0,2.0,8.0,0.125,1.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,UC Merced
UC Santa Cruz,1,ryan Kilgore,3.0,5.0,4.0,21.0,0.048,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,UC Merced
UC Santa Cruz,5,toby Miller,3.0,4.0,3.0,10.0,0.1,16.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,UC Merced
UC Santa Cruz,8,max Niederberger,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,UC Merced
UC Santa Cruz,3,jared Schnake,3.0,2.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,15,brennan Taylor,3.0,2.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,UC Merced
UC Santa Cruz,17,kaleb Cole,1.0,0.0,1.0,3.0,-0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,22,dylan Jong,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,2,javy Larranaga,3.0,7.0,3.0,12.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,4,sebas Moreno,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,12,lincoln Smith,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UC Merced
UC Santa Cruz,19,kaikoa Soma,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,UC Merced
