Number,Name,Sets,Kills,Errors,Total Attempts,Hit Percentage,Assists,Service Aces,Service Errors,Reception Errors,Digs,Block Solo,Block Assists,Block Errors,Ball Handling Errors,Points,Team
6,austin Jeter,3.0,10.0,3.0,20.0,0.35,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,CarolinaU
4,mason Kenna,3.0,8.0,6.0,16.0,0.125,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,CarolinaU
13,wesley Diggs,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CarolinaU
8,trevor Gregg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CarolinaU
10,friedrich Hall,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,CarolinaU
2,brandon Hollfield,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CarolinaU
3,carson Pearce,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,CarolinaU
9,ryan Brouwer,3.0,2.0,5.0,18.0,-0.167,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Redeemer Ancas. (CAN)
11,jack Demik,3.0,7.0,0.0,11.0,0.636,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.5,Redeemer Ancas. (CAN)
7,jonah Heidbuurt,3.0,5.0,4.0,14.0,0.071,1.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,6.5,Redeemer Ancas. (CAN)
13,caleb Joosse,3.0,9.0,0.0,13.0,0.692,0.0,5.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,15.5,Redeemer Ancas. (CAN)
4,ben Siebenga,3.0,8.0,2.0,14.0,0.429,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,8.5,Redeemer Ancas. (CAN)
10,andrew Van dyke,3.0,1.0,0.0,4.0,0.25,14.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.5,Redeemer Ancas. (CAN)
5,simon Bourne,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Redeemer Ancas. (CAN)
2,gannon Hart,3.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,Redeemer Ancas. (CAN)
8,jared Prinsloo,3.0,0.0,1.0,4.0,-0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,Redeemer Ancas. (CAN)
1,andrew Walcott,3.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Redeemer Ancas. (CAN)
26,jerry Buno,3.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Houghton
10,devin Burns,3.0,5.0,3.0,18.0,0.111,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,Houghton
2,gabriel Lucena,3.0,1.0,2.0,8.0,-0.125,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Houghton
15,elijah Sproull,3.0,5.0,2.0,13.0,0.231,6.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,Houghton
21,devin Tullar,3.0,0.0,2.0,3.0,-0.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houghton
25,jared Wright,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Houghton
11,luke George,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houghton
3,anthony Panboon,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,Houghton
6,jonah Sissel,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houghton
7,jase Stone,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houghton
5,elijah Studt,3.0,4.0,5.0,15.0,-0.067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Houghton
21,paul Fillion,3.0,3.0,0.0,8.0,0.375,0.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,7.0,Roberts Wesleyan
1,jonah Grbic,3.0,8.0,2.0,14.0,0.429,0.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,11.0,Roberts Wesleyan
12,riley Green,3.0,0.0,0.0,2.0,0.0,27.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Roberts Wesleyan
7,kaidan Krchniak,2.0,4.0,0.0,6.0,0.667,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,6.5,Roberts Wesleyan
5,noah Liousfi,2.0,4.0,0.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,Roberts Wesleyan
18,griffin Monrad,3.0,7.0,6.0,15.0,0.067,0.0,8.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,17.5,Roberts Wesleyan
17,josh Anderson,2.0,0.0,1.0,2.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roberts Wesleyan
6,alexander Caton,2.0,2.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,Roberts Wesleyan
11,michael Cummings,2.0,3.0,1.0,6.0,0.333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,Roberts Wesleyan
2,eli Harden,2.0,1.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Roberts Wesleyan
9,moises Jimenez,3.0,3.0,1.0,4.0,0.5,2.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,5.5,Roberts Wesleyan
8,troy Vo,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Roberts Wesleyan
26,jerry Buno,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,Houghton
10,devin Burns,3.0,1.0,5.0,12.0,-0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Houghton
11,luke George,3.0,0.0,3.0,5.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houghton
2,gabriel Lucena,3.0,2.0,3.0,8.0,-0.125,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,Houghton
15,elijah Sproull,3.0,5.0,3.0,17.0,0.118,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.5,Houghton
25,jared Wright,3.0,2.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.5,Houghton
9,thomas Mcglynn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houghton
3,anthony Panboon,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,Houghton
6,jonah Sissel,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houghton
7,jase Stone,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Houghton
5,elijah Studt,3.0,1.0,6.0,10.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Houghton
21,devin Tullar,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Houghton
1,mehmet Ali,4.0,7.0,10.0,23.0,-0.13,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,7.5,Warner
15,zachary Clark,3.0,3.0,1.0,5.0,0.4,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,Warner
11,imanol Davila-morales,4.0,3.0,2.0,11.0,0.091,17.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,Warner
12,oscar Jaquez,4.0,4.0,8.0,25.0,-0.16,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,4.5,Warner
14,quentin Maddock,4.0,6.0,12.0,24.0,-0.25,1.0,1.0,3.0,6.0,7.0,0.0,3.0,1.0,0.0,8.5,Warner
18,romone Rudolph,4.0,5.0,1.0,11.0,0.364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Warner
9,derek Bowers,1.0,1.0,2.0,3.0,-0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Warner
5,jose Calle,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Warner
3,eric Chapman,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Warner
2,james Methot,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Warner
17,ethan Miller,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.5,Warner
10,brayden Ranck,1.0,0.0,1.0,2.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Warner
4,blake Rosen,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,Warner
12,owen Kelley,4.0,9.0,5.0,25.0,0.16,0.0,5.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,15.0,Geneva
4,carter Milroy,4.0,10.0,4.0,24.0,0.25,1.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,0.0,13.0,Geneva
16,decker Milroy,4.0,2.0,1.0,7.0,0.143,28.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,5.5,Geneva
8,peter Samuelsen,4.0,3.0,1.0,9.0,0.222,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.5,Geneva
18,daniel Spear,4.0,2.0,0.0,8.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,5.5,Geneva
13,andrew Ubinger,4.0,8.0,2.0,17.0,0.353,1.0,2.0,3.0,2.0,5.0,1.0,3.0,1.0,0.0,12.5,Geneva
14,evan Puhl,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Geneva
10,joshua Sangrey,4.0,0.0,1.0,2.0,-0.5,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,Geneva
25,alex Smith,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Geneva
10,ben Childers,4.0,6.0,2.0,10.0,0.4,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,East. Mennonite
5,nate Mcghee,4.0,9.0,5.0,22.0,0.182,1.0,1.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,10.0,East. Mennonite
15,jose Melendez,4.0,2.0,2.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,East. Mennonite
12,tyler Oaks,4.0,0.0,1.0,4.0,-0.25,27.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
13,walter Spurlock,4.0,3.0,2.0,9.0,0.111,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,East. Mennonite
11,david Ward,4.0,10.0,3.0,27.0,0.259,0.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,11.0,East. Mennonite
20,aj Bagby,2.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,East. Mennonite
2,rey De la cruz,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,East. Mennonite
19,pierce Donnelly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
8,andre Mills,3.0,3.0,4.0,15.0,-0.067,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,East. Mennonite
4,jamaury Starks,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
7,hayden Frear,4.0,12.0,6.0,26.0,0.231,1.0,2.0,4.0,0.0,6.0,1.0,0.0,1.0,0.0,15.0,Mount Olive
17,kory Grant,4.0,3.0,4.0,15.0,-0.067,1.0,3.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,6.0,Mount Olive
23,justin Gregory,4.0,13.0,1.0,31.0,0.387,0.0,0.0,7.0,0.0,9.0,0.0,2.0,0.0,0.0,14.0,Mount Olive
13,constantinos Iacovou,4.0,5.0,1.0,13.0,0.308,0.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,6.5,Mount Olive
5,jackson Lahey,4.0,1.0,0.0,4.0,0.25,35.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,Mount Olive
6,holden Maryott,4.0,8.0,1.0,12.0,0.583,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.5,Mount Olive
8,mert Asma,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,Mount Olive
1,raymond Borges,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mount Olive
2,chance Gallardo,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Mount Olive
3,christos Savvidis,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Mount Olive
18,landon Brinkley,3.0,8.0,11.0,31.0,-0.097,0.0,2.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,10.5,Va. Wesleyan
16,carlyle Campbell,3.0,2.0,1.0,5.0,0.2,0.0,2.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,6.0,Va. Wesleyan
4,albie Duvall,3.0,2.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Va. Wesleyan
7,beckham Rombaoa,3.0,1.0,0.0,2.0,0.5,19.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Va. Wesleyan
10,matthew Sheppard,3.0,9.0,8.0,30.0,0.033,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,11.5,Va. Wesleyan
2,jamarhe Wills,3.0,10.0,1.0,26.0,0.346,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,Va. Wesleyan
14,patrick Gresham,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
9,siah Hall,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
17,logan Mcconnell,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Va. Wesleyan
12,harrison Merrill,3.0,1.0,0.0,5.0,0.2,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Va. Wesleyan
1,nicholas Samonte,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Va. Wesleyan
23,hazem Aldeghafar,3.0,10.0,3.0,19.0,0.368,0.0,0.0,2.0,1.0,8.0,1.0,1.0,0.0,0.0,11.5,St. Andrews
10,kenton Bedford,2.0,5.0,1.0,6.0,0.667,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,6.5,St. Andrews
11,hugo Gonzalez,3.0,10.0,4.0,21.0,0.286,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,10.5,St. Andrews
13,isaac Guerrero,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,St. Andrews
5,dakota Hotaling,3.0,2.0,0.0,5.0,0.4,36.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,St. Andrews
8,charlie Nelson,2.0,3.0,1.0,7.0,0.286,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.5,St. Andrews
7,leonardo Cirqueira,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,St. Andrews
3,lvro Gonzalez,3.0,10.0,1.0,19.0,0.474,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,11.5,St. Andrews
15,kailen Kamakeeaina,2.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,St. Andrews
4,alex Vazquez-sanchez,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,St. Andrews
15,hunter Armitage,3.0,1.0,0.0,6.0,0.167,19.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,Dean
2,nunu Coward-jackson,3.0,5.0,1.0,14.0,0.286,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,Dean
3,arthur Felicio,3.0,6.0,7.0,26.0,-0.038,2.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,7.5,Dean
7,aaron Fonseca,3.0,5.0,8.0,28.0,-0.107,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,Dean
17,steve Mazza,3.0,0.0,1.0,6.0,-0.167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,Dean
5,jerney Price,3.0,7.0,4.0,16.0,0.188,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,Dean
22,luis Castillo,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,Dean
11,koshown Dempsey,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dean
1,maccus Dinsmore,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dean
4,mike Nelson,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dean
9,aidan Araza,3.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Purchase
1,jael Martinez,3.0,6.0,1.0,13.0,0.385,1.0,0.0,2.0,1.0,9.0,1.0,0.0,1.0,0.0,7.0,Purchase
3,nate Matthie,3.0,8.0,1.0,9.0,0.778,1.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,8.0,Purchase
20,udel Phillips,3.0,10.0,0.0,14.0,0.714,0.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,13.5,Purchase
4,tyler Ryan,3.0,10.0,2.0,28.0,0.286,3.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,10.0,Purchase
12,channing Williams,3.0,8.0,9.0,24.0,-0.042,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,9.5,Purchase
13,mauricio Ramirez,3.0,1.0,0.0,2.0,0.5,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Purchase
7,ethan Revaitis,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Purchase
28,mason Moore,3.0,4.0,1.0,8.0,0.375,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,Marymount (VA)
16,luke Morris,3.0,0.0,1.0,2.0,-0.5,1.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Marymount (VA)
5,diego Pena,3.0,12.0,1.0,26.0,0.423,0.0,1.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,14.0,Marymount (VA)
25,luke Pogue,3.0,9.0,2.0,11.0,0.636,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,12.0,Marymount (VA)
10,devon Robinson,3.0,4.0,3.0,18.0,0.056,1.0,1.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,5.5,Marymount (VA)
30,will Wright,3.0,9.0,6.0,18.0,0.167,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,11.5,Marymount (VA)
11,nickolas Blose,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marymount (VA)
4,joseph Crowder,3.0,1.0,0.0,2.0,0.5,31.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,Marymount (VA)
7,darvin Guan,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marymount (VA)
1,esteban Jauregui,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marymount (VA)
8,ryan Espinoza,3.0,5.0,2.0,17.0,0.176,0.0,0.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,6.0,MIT
12,nicholas Gustafson,3.0,9.0,9.0,24.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,10.0,MIT
23,phillip Johnson,3.0,2.0,0.0,7.0,0.286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,MIT
9,grant Oh,3.0,6.0,5.0,23.0,0.043,0.0,1.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,7.0,MIT
22,michael Rini,3.0,1.0,0.0,4.0,0.25,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,MIT
24,max Turner,3.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,MIT
11,riley Oh,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIT
5,matthew Pierre-louis,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MIT
19,ben Volokh,1.0,3.0,2.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MIT
16,kevin Windisch,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,MIT
10,Ben Childers,3.0,6.0,0.0,12.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,8.5,East. Mennonite
5,Nate Mcghee,3.0,3.0,2.0,17.0,0.059,0.0,2.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,5.5,East. Mennonite
15,Jose Melendez,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5,East. Mennonite
12,Tyler Oaks,3.0,1.0,2.0,8.0,-0.125,30.0,1.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,East. Mennonite
13,Walter Spurlock,3.0,10.0,1.0,25.0,0.36,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,14.0,East. Mennonite
11,David Ward,3.0,12.0,4.0,36.0,0.222,1.0,1.0,3.0,0.0,7.0,6.0,1.0,1.0,0.0,19.5,East. Mennonite
20,Aj Bagby,3.0,2.0,0.0,8.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.5,East. Mennonite
2,Rey De la cruz,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
19,Pierce Donnelly,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
4,Jamaury Starks,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,East. Mennonite
